,HOGAR_REF_ID,VIVIENDA_REF_ID,IDHOGAR,CATCUARTH,COMBUSTIH,INODOROH,DESAGINH,PROPVIVH,CANTPERH,VIEMERGH,CMH31PEHP,CMH29PEHO,CMH12PCTO,CMH20JSEX,CMH19ME14,CMH11JENA,CMH10NIJE,CMV09HOGS,CMH7ADIG1,CMH7BDIG2,RADIO_REF_ID,RADIO,RC91
5232,1987383,1912459,1,5,2,1,1,1,7,3,1,1,140,2,3,1,3,1,4,29,21313,21,181050121
5233,1987384,1912460,1,5,2,1,1,1,7,3,1,1,140,2,3,1,4,1,4,0,21313,21,181050121
5234,1987385,1912461,1,5,2,1,1,1,9,3,1,1,180,2,3,1,4,1,3,31,21313,21,181050121
5235,1987386,1912462,1,5,2,1,1,1,9,3,1,1,180,1,3,1,4,1,3,0,21313,21,181050121
5236,1987387,1912463,1,5,2,1,1,1,8,3,1,1,160,1,3,1,5,1,3,0,21313,21,181050121
5237,1987388,1912464,1,5,2,1,1,1,6,3,1,1,120,1,2,1,4,1,3,31,21313,21,181050121
5238,1987389,1912465,1,5,2,1,1,1,9,3,1,1,180,2,3,1,4,1,3,0,21313,21,181050121
5239,1987390,1912466,1,5,3,1,1,1,8,3,1,1,160,1,3,1,4,1,3,0,21313,21,181050121
5240,1987391,1912467,1,5,2,1,1,1,7,3,1,1,140,1,2,1,3,1,3,30,21313,21,181050121
5241,1987392,1912468,1,5,2,1,1,1,7,3,1,1,140,2,5,1,3,1,3,2,21313,21,181050121
5242,1987393,1912469,1,5,2,1,1,1,5,3,1,1,100,2,2,2,4,1,4,0,21313,21,181050121
5243,1987394,1912470,1,5,1,1,1,1,6,3,1,1,120,2,5,1,4,1,3,1,21313,21,181050121
5244,1987395,1912471,1,5,2,1,1,1,14,3,1,1,280,2,3,1,5,1,3,0,21313,21,181050121
5245,1987396,1912472,1,5,2,1,1,1,6,3,1,1,120,1,3,1,3,1,3,0,21313,21,181050121
5246,1987397,1912473,1,5,1,1,1,1,7,3,1,1,140,1,2,1,3,1,3,0,21313,21,181050121
5247,1987398,1912474,1,5,2,1,1,1,7,3,1,1,140,1,3,1,5,1,3,0,21313,21,181050121
5248,1987399,1912475,1,5,1,1,1,1,1,3,1,1,20,2,1,1,4,1,1,0,21313,21,181050121
5249,1987400,1912476,1,5,2,1,1,1,7,3,1,1,140,1,2,2,6,1,3,0,21313,21,181050121
5250,1987401,1912477,1,5,2,1,1,1,4,3,1,1,80,1,2,2,4,1,3,0,21313,21,181050121
5251,1987402,1912478,1,5,2,1,1,1,7,3,1,1,140,2,5,1,1,1,3,25,21313,21,181050121
5252,1987403,1912479,1,5,2,1,1,1,8,3,1,1,160,1,3,1,4,1,3,0,21313,21,181050121
5253,1987404,1912480,1,4,2,1,1,1,6,3,1,1,150,2,3,1,3,1,3,0,21313,21,181050121
5254,1987405,1912481,1,5,2,1,1,1,5,3,1,1,100,1,2,1,3,1,3,0,21313,21,181050121
5255,1987406,1912482,1,5,2,1,1,1,2,3,1,1,40,2,2,1,3,1,4,0,21313,21,181050121
5256,1987407,1912483,1,5,2,1,1,1,6,3,1,1,120,1,5,1,4,1,3,0,21313,21,181050121
5257,1987408,1912484,1,5,2,1,1,1,6,3,1,1,120,1,3,1,3,1,3,0,21313,21,181050121
5258,1987409,1912485,1,5,2,1,1,1,4,3,1,1,80,1,4,2,9,1,3,1,21313,21,181050121
5259,1987410,1912486,1,5,2,1,1,1,5,3,1,1,100,1,2,1,5,1,3,0,21313,21,181050121
5260,1987411,1912487,1,5,2,1,1,1,5,3,1,1,100,1,2,1,8,1,3,0,21313,21,181050121
5261,1987412,1912488,1,5,2,1,1,1,3,3,1,1,60,1,1,1,5,1,5,14,21313,21,181050121
5262,1987413,1912489,1,5,2,1,1,1,6,3,1,1,120,1,3,1,4,1,3,0,21313,21,181050121
5263,1987414,1912490,1,3,2,1,1,3,6,3,1,1,200,1,3,1,4,1,3,0,21313,21,181050121
5264,1987415,1912491,1,3,2,1,1,5,3,3,1,1,100,2,2,1,4,1,4,0,21313,21,181050121
5265,1987416,1912492,1,5,2,1,1,1,5,3,1,1,100,1,2,1,10,1,3,0,21313,21,181050121
5266,1987417,1912493,1,4,2,1,1,1,12,3,1,1,300,2,3,1,3,1,4,18,21313,21,181050121
5267,1987418,1912494,1,3,2,1,1,1,4,3,1,1,133,1,2,1,6,1,3,0,21313,21,181050121
5268,1987419,1912495,1,3,2,1,1,1,4,3,1,1,133,1,2,2,4,1,3,0,21313,21,181050121
5269,1987420,1912496,1,3,2,1,1,1,4,3,1,1,133,1,2,2,5,1,3,0,21313,21,181050121
5270,1987421,1912497,1,4,1,1,1,1,11,3,1,1,275,1,6,1,3,1,3,1,21313,21,181050121
5271,1987422,1912498,1,4,1,1,1,1,2,3,1,1,50,1,1,1,5,1,2,0,21313,21,181050121
5272,1987423,1912499,1,2,2,1,1,1,5,3,1,1,250,1,2,1,3,1,3,0,21313,21,181050121
5273,1987424,1912500,1,3,1,1,1,5,2,3,1,1,66,1,1,1,6,1,2,0,21313,21,181050121
5274,1987425,1912501,1,3,2,1,1,1,6,3,1,1,200,1,3,1,6,1,3,0,21313,21,181050121
5275,1987426,1912502,1,5,2,1,1,8,4,3,1,1,80,1,2,1,6,1,3,0,21313,21,181050121
5276,1987427,1912503,1,4,2,1,1,1,5,3,1,1,125,1,2,2,10,1,3,0,21313,21,181050121
5277,1987428,1912504,1,3,1,1,1,1,5,3,1,1,166,1,2,1,6,1,3,1,21313,21,181050121
5278,1987429,1912505,1,3,1,1,1,1,4,3,1,1,133,1,2,1,5,1,3,0,21313,21,181050121
5279,1987430,1912506,1,3,1,1,1,1,1,3,1,1,33,2,1,2,10,1,1,0,21313,21,181050121
5280,1987431,1912507,1,3,1,1,1,1,3,3,1,1,100,1,2,1,3,1,4,0,21313,21,181050121
5281,1987432,1912508,1,3,1,1,1,1,4,3,1,1,133,1,2,1,5,1,3,0,21313,21,181050121
5282,1987433,1912509,1,4,1,1,1,1,4,3,1,1,100,1,1,1,4,1,3,0,21313,21,181050121
5283,1987434,1912510,1,4,1,1,1,1,1,3,1,1,25,1,1,1,7,1,1,0,21313,21,181050121
5284,1987435,1912511,1,4,1,1,1,1,2,3,1,1,50,2,2,1,4,1,4,0,21313,21,181050121
5285,1987436,1912512,1,4,1,1,1,1,6,3,1,1,150,1,3,1,5,1,3,0,21313,21,181050121
5286,1987437,1912513,1,4,1,1,1,1,5,3,1,1,125,1,3,2,3,1,3,0,21313,21,181050121
5287,1987438,1912514,1,4,1,1,1,6,9,3,1,1,225,1,3,1,3,1,3,0,21313,21,181050121
5288,1987439,1912515,1,5,1,1,1,1,9,3,1,1,180,1,3,1,3,1,3,0,21313,21,181050121
5289,1987440,1912516,1,4,2,1,1,1,4,3,1,1,100,1,2,1,6,1,3,0,21313,21,181050121
5290,1987441,1912517,1,3,1,1,1,1,3,3,1,1,100,2,4,1,3,1,5,10,21313,21,181050121
5291,1987442,1912518,1,3,1,1,1,1,4,3,1,1,133,1,2,1,4,1,3,0,21313,21,181050121
5292,1987443,1912519,1,3,1,1,1,1,5,3,1,1,166,1,3,1,6,1,3,29,21313,21,181050121
5293,1987444,1912520,1,3,1,1,1,1,4,3,1,1,133,1,2,1,3,1,3,0,21313,21,181050121
5294,1987445,1912521,1,2,1,1,1,1,3,3,1,1,150,1,2,1,8,1,3,0,21313,21,181050121
5295,1987446,1912522,1,4,2,1,1,1,5,3,1,1,125,1,3,1,6,1,3,0,21313,21,181050121
5296,1987447,1912523,1,4,2,1,1,1,5,3,1,1,125,1,5,1,4,1,3,1,21313,21,181050121
5297,1987448,1912524,1,3,2,1,1,1,4,3,1,1,133,2,2,1,1,1,3,0,21313,21,181050121
5298,1987449,1912525,1,3,2,1,1,1,4,3,1,1,133,1,2,2,6,1,3,0,21313,21,181050121
5299,1987450,1912526,1,5,2,1,1,1,4,3,1,1,80,1,2,1,4,1,3,0,21313,21,181050121
5300,1987451,1912527,1,4,2,1,1,1,7,3,1,1,175,1,3,4,4,1,3,0,21313,21,181050121
5301,1987452,1912528,1,4,2,1,1,1,4,3,1,1,100,2,2,1,4,1,3,0,21313,21,181050121
5302,1987453,1912529,1,4,2,1,1,1,4,3,1,1,100,1,2,2,6,1,3,0,21313,21,181050121
5303,1987454,1912530,1,4,2,1,1,1,3,3,1,1,75,1,2,1,4,1,3,0,21313,21,181050121
5304,1987455,1912531,1,4,2,1,1,1,5,3,1,1,125,1,3,1,5,1,3,0,21313,21,181050121
5305,1987456,1912532,1,4,2,1,1,1,4,3,1,1,100,1,2,1,4,1,3,0,21313,21,181050121
5306,1987457,1912533,1,4,2,1,1,1,5,3,1,1,125,1,3,1,5,1,3,0,21313,21,181050121
5307,1987458,1912534,1,4,2,1,1,1,2,3,1,1,50,2,1,1,4,1,5,29,21313,21,181050121
5308,1987459,1912535,1,3,2,1,1,1,4,3,1,1,133,1,2,1,4,1,3,0,21313,21,181050121
5309,1987460,1912536,1,3,2,1,1,1,2,3,1,1,66,2,2,1,4,1,4,0,21313,21,181050121
5310,1987461,1912537,1,4,2,1,1,1,3,3,1,1,75,2,2,1,4,1,4,0,21313,21,181050121
5311,1987462,1912538,1,4,2,1,1,1,2,3,1,1,50,1,4,1,3,1,5,25,21313,21,181050121
5312,1987463,1912539,1,4,2,1,1,1,10,3,1,1,250,1,6,1,5,1,3,14,21313,21,181050121
5313,1987464,1912540,1,4,2,1,1,1,5,3,1,1,125,1,2,1,5,1,3,29,21313,21,181050121
5314,1987465,1912541,1,4,2,1,1,1,5,3,1,1,125,1,2,1,4,1,3,0,21313,21,181050121
5315,1987466,1912542,1,3,2,1,1,5,4,3,1,1,133,1,2,1,4,1,3,0,21313,21,181050121
5316,1987467,1912543,1,9,2,1,1,8,4,3,1,1,9999,2,1,1,3,1,4,0,21313,21,181050121
5317,1987468,1912544,1,3,2,1,1,1,2,3,1,1,66,2,2,1,6,1,4,0,21313,21,181050121
5318,1987469,1912545,1,3,2,1,1,1,3,3,1,1,100,2,4,1,3,1,4,25,21313,21,181050121
5319,1987470,1912546,1,4,2,1,1,1,2,3,1,1,50,1,1,1,3,1,2,0,21313,21,181050121
5320,1987471,1912547,1,4,2,1,1,1,3,3,1,1,75,1,2,1,4,1,3,0,21313,21,181050121
5321,1987472,1912548,1,4,2,1,1,1,4,3,1,1,100,2,3,1,4,1,4,0,21313,21,181050121
5322,1987473,1912549,1,3,2,1,1,5,3,3,1,1,100,1,2,1,4,1,3,0,21313,21,181050121
5323,1987474,1912550,1,5,2,1,1,1,3,3,1,1,60,2,2,1,6,1,4,0,21313,21,181050121
5324,1987475,1912551,1,5,2,1,1,5,7,3,1,1,140,1,3,1,1,1,3,29,21313,21,181050121
5325,1987476,1912552,1,4,2,1,1,5,1,3,1,1,25,2,1,1,5,1,1,0,21313,21,181050121
5326,1987477,1912553,1,4,2,1,1,8,4,3,1,1,100,1,2,1,6,1,3,0,21313,21,181050121
5327,1987478,1912554,1,4,2,1,1,1,6,3,1,1,150,2,3,1,4,1,4,31,21313,21,181050121
5328,1987479,1912555,1,4,2,1,1,1,5,3,1,1,125,1,3,2,4,1,3,29,21313,21,181050121
5329,1987480,1912556,1,3,2,1,1,1,3,3,1,1,100,1,1,1,3,1,3,0,21313,21,181050121
5330,1987481,1912557,1,4,2,1,1,1,3,3,1,1,75,1,2,1,5,1,3,0,21313,21,181050121
5331,1987482,1912558,1,4,2,1,1,1,4,3,1,1,100,2,3,1,5,1,4,0,21313,21,181050121
5332,1987483,1912559,1,5,2,1,1,1,5,3,1,1,100,2,3,1,6,1,4,0,21313,21,181050121
5333,1987484,1912560,1,5,2,1,1,1,5,3,1,1,100,1,3,1,4,1,4,0,21313,21,181050121
5334,1987485,1912561,1,5,2,1,1,5,4,3,1,1,80,1,2,1,5,1,3,0,21313,21,181050121
5335,1987486,1912562,1,3,2,1,1,1,1,3,1,1,33,2,1,1,5,1,1,0,21313,21,181050121
5336,1987487,1912563,1,4,2,3,10,1,3,3,1,1,75,1,2,1,6,1,3,0,21313,21,181050121
5337,1987488,1912564,1,3,2,1,1,1,4,3,1,1,133,1,2,1,6,1,3,0,21313,21,181050121
5338,1987489,1912565,1,4,2,1,1,1,9,3,1,1,225,1,3,1,3,1,3,25,21313,21,181050121
5339,1987490,1912566,1,4,2,1,1,1,6,3,1,1,150,2,1,1,1,1,3,0,21313,21,181050121
5340,1987491,1912567,1,3,2,3,10,1,7,3,1,1,233,1,3,1,4,1,3,29,21313,21,181050121
5341,1987492,1912568,1,2,2,3,10,1,2,3,1,1,100,1,4,1,3,1,2,0,21313,21,181050121
5342,1987493,1912569,1,4,2,1,1,1,7,3,1,1,175,1,3,1,4,1,3,0,21313,21,181050121
5343,1987494,1912570,1,4,2,1,1,1,4,3,1,1,100,1,2,1,5,1,3,0,21313,21,181050121
5344,1987495,1912571,1,2,2,3,10,1,2,3,1,1,100,2,1,1,4,1,2,0,21313,21,181050121
5345,1987496,1912572,1,3,2,3,10,1,5,3,1,1,166,1,3,1,6,1,3,29,21313,21,181050121
5346,1987497,1912573,1,4,2,1,1,1,3,3,1,1,75,1,1,1,6,1,3,0,21313,21,181050121
5347,1987498,1912574,1,2,2,3,10,1,3,3,1,1,150,1,2,1,4,1,3,0,21313,21,181050121
5348,1987499,1912575,1,2,2,1,1,1,5,3,1,1,250,1,3,1,5,1,3,0,21313,21,181050121
5349,1987500,1912576,1,2,2,1,1,1,1,3,1,1,50,2,4,1,4,1,1,0,21313,21,181050121
5350,1987501,1912577,1,2,2,1,1,1,4,3,1,1,200,1,2,1,5,1,3,0,21313,21,181050121
5351,1987502,1912578,1,3,2,1,1,1,3,3,1,1,100,2,2,1,3,1,4,25,21313,21,181050121
5352,1987503,1912579,1,4,2,1,1,1,4,3,1,1,100,1,2,2,5,1,3,0,21313,21,181050121
5353,1987504,1912580,1,5,2,1,1,1,10,3,1,1,200,1,3,1,4,1,3,0,21313,21,181050121
5354,1987505,1912581,1,4,2,1,1,1,5,3,1,1,125,1,3,1,5,1,3,0,21313,21,181050121
5355,1987506,1912582,1,3,2,1,1,1,3,3,1,1,100,2,1,1,6,1,5,29,21313,21,181050121
5356,1987507,1912583,1,2,5,3,10,2,4,3,1,1,200,1,2,1,11,1,3,0,21314,22,181050122
5357,1987508,1912584,1,1,5,8,10,8,4,3,1,1,400,1,2,1,3,1,3,31,21314,22,181050122
5358,1987509,1912585,1,3,3,3,10,1,4,3,1,1,133,1,2,1,3,1,5,28,21314,22,181050122
5359,1987510,1912586,1,2,5,3,10,8,1,3,1,1,50,2,1,1,1,1,1,0,21314,22,181050122
5360,1987511,1912587,1,2,5,3,10,8,5,3,1,1,250,2,2,1,4,1,3,28,21314,22,181050122
5361,1987512,1912588,1,1,5,8,10,1,9,3,1,1,900,1,3,1,11,1,3,22,21314,22,181050122
5362,1987513,1912589,1,2,1,8,10,8,2,3,1,1,100,2,1,1,3,1,5,29,21314,22,181050122
5363,1987514,1912590,1,2,5,8,10,1,5,3,1,1,250,2,2,1,3,1,3,0,21314,22,181050122
5364,1987515,1912591,1,3,3,3,10,8,6,3,1,1,200,1,3,1,3,1,3,0,21314,22,181050122
5365,1987516,1912592,1,4,5,3,10,2,3,3,1,1,75,1,4,1,3,1,3,0,21314,22,181050122
5366,1987517,1912593,1,1,5,3,10,2,4,3,1,1,400,1,2,1,3,1,3,0,21314,22,181050122
5367,1987518,1912594,1,2,5,3,10,2,3,3,1,1,150,1,2,1,3,1,3,0,21314,22,181050122
5368,1987519,1912595,1,1,1,3,10,2,4,3,1,1,400,1,2,1,1,1,3,0,21314,22,181050122
5369,1987520,1912596,1,1,5,3,10,2,8,3,1,1,800,1,3,1,1,1,3,31,21314,22,181050122
5370,1987521,1912597,1,2,5,3,10,2,6,3,1,1,300,2,3,1,3,1,4,0,21314,22,181050122
5371,1987522,1912598,1,2,5,3,10,2,6,3,1,1,300,1,1,1,3,1,3,0,21314,22,181050122
5372,1987523,1912599,1,2,1,3,10,2,13,3,1,1,650,1,3,1,4,1,3,0,21314,22,181050122
5373,1987524,1912600,1,2,1,3,10,2,3,3,1,1,150,1,4,1,5,1,5,14,21314,22,181050122
5374,1987525,1912601,1,1,3,3,10,2,2,3,1,1,200,2,2,1,1,1,5,25,21314,22,181050122
5375,1987526,1912602,1,3,5,3,10,1,3,3,1,1,100,2,4,1,3,1,3,0,21314,22,181050122
5376,1987527,1912603,1,3,5,3,10,3,1,3,1,1,33,1,4,1,1,1,1,0,21314,22,181050122
5377,1987528,1912604,1,1,5,3,10,5,1,3,1,1,100,1,1,1,3,1,1,0,21314,22,181050122
5378,1987529,1912605,1,1,5,3,10,2,1,3,1,1,100,1,1,1,3,1,1,0,21314,22,181050122
5379,1987530,1912606,1,1,5,3,10,2,1,3,1,1,100,1,1,1,3,1,1,0,21314,22,181050122
5380,1987531,1912607,1,1,5,3,10,2,1,3,1,1,100,2,4,1,1,1,1,0,21314,22,181050122
5381,1987532,1912608,1,1,5,3,10,2,1,3,1,1,100,1,1,1,1,1,1,0,21314,22,181050122
5382,1987533,1912609,1,4,2,1,1,1,2,3,1,1,50,2,1,1,3,1,4,0,21314,22,181050122
5383,1987534,1912610,1,4,2,1,1,1,4,3,1,1,100,1,2,1,4,1,3,0,21314,22,181050122
5384,1987535,1912611,1,4,2,1,1,1,6,3,1,1,150,1,3,1,4,1,3,29,21314,22,181050122
5385,1987536,1912612,1,2,2,1,1,1,6,3,1,1,300,1,3,1,6,1,3,0,21314,22,181050122
5386,1987537,1912613,1,3,2,1,1,1,4,3,1,1,133,1,2,1,6,1,3,0,21314,22,181050122
5387,1987538,1912614,1,4,2,1,1,1,5,3,1,1,125,1,3,1,6,1,3,0,21314,22,181050122
5388,1987539,1912615,1,3,2,1,1,1,5,3,1,1,166,1,3,1,6,1,3,0,21314,22,181050122
5389,1987540,1912616,1,3,2,1,1,1,3,3,1,1,100,1,2,1,6,1,3,0,21314,22,181050122
5390,1987541,1912617,1,4,2,1,1,1,4,3,1,1,100,2,4,1,6,1,5,14,21314,22,181050122
5391,1987542,1912618,1,3,2,1,1,1,4,3,1,1,133,1,2,1,6,1,3,0,21314,22,181050122
5392,1987543,1912619,1,3,2,1,1,1,4,3,1,1,133,1,2,1,6,1,3,0,21314,22,181050122
5393,1987544,1912620,1,1,5,3,10,2,8,3,1,1,800,2,3,1,3,1,3,18,21314,22,181050122
5394,1987545,1912621,1,6,2,1,2,2,3,3,1,1,50,2,4,1,4,1,5,14,21314,22,181050122
5395,1987546,1912622,1,2,5,1,2,2,5,3,1,1,250,2,5,1,3,1,3,18,21314,22,181050122
5396,1987547,1912623,1,2,5,3,10,2,1,3,1,1,50,1,1,1,3,1,1,0,21314,22,181050122
5397,1987548,1912624,1,4,1,1,2,8,7,3,1,1,175,1,2,1,4,1,3,0,21314,22,181050122
5398,1987549,1912625,1,3,1,1,2,2,6,3,1,1,200,1,3,1,3,1,3,0,21314,22,181050122
5399,1987550,1912626,1,1,5,3,10,2,4,3,1,1,400,2,2,1,3,1,3,0,21314,22,181050122
5400,1987551,1912627,1,2,5,3,10,1,9,3,1,1,450,1,3,1,1,1,3,25,21314,22,181050122
5401,1987552,1912628,1,1,5,3,10,2,4,3,1,1,400,2,2,1,3,1,3,0,21314,22,181050122
5402,1987553,1912629,1,2,3,3,10,2,4,3,1,1,200,2,3,1,4,1,4,0,21314,22,181050122
5403,1987554,1912630,1,1,2,3,10,2,1,3,1,1,100,1,4,2,5,1,1,0,21314,22,181050122
5404,1987555,1912631,1,2,5,3,10,2,4,3,1,1,200,2,2,1,1,1,3,0,21314,22,181050122
5405,1987556,1912632,1,3,2,3,10,1,2,3,1,1,66,2,2,1,3,1,4,0,21314,22,181050122
5406,1987557,1912633,1,3,2,3,10,2,9,3,1,1,300,2,6,1,4,1,3,1,21314,22,181050122
5407,1987558,1912634,1,4,5,3,10,2,4,3,1,1,100,2,1,1,3,1,3,0,21314,22,181050122
5408,1987559,1912635,1,1,5,3,10,5,4,3,1,1,400,2,2,1,1,1,3,0,21314,22,181050122
5409,1987560,1912636,1,2,5,3,10,2,1,3,1,1,50,2,4,1,3,1,1,0,21314,22,181050122
5410,1987561,1912637,1,3,3,3,10,2,2,3,1,1,66,2,4,1,3,2,5,25,21314,22,181050122
5411,1987562,1912637,2,3,5,3,10,4,5,3,1,1,166,2,3,1,3,2,4,0,21314,22,181050122
5412,1987563,1912638,1,2,5,3,10,2,8,3,1,1,400,2,3,2,4,1,3,0,21314,22,181050122
5413,1987564,1912639,1,2,5,3,10,2,3,3,1,1,150,2,1,1,3,1,4,0,21314,22,181050122
5414,1987565,1912640,1,4,2,3,10,2,3,3,1,1,75,2,5,1,4,1,4,25,21314,22,181050122
5415,1987566,1912641,1,3,5,3,10,1,8,3,1,1,266,1,3,1,3,1,3,0,21314,22,181050122
5416,1987567,1912642,1,3,2,1,2,1,6,3,1,1,200,1,4,1,9,1,3,0,21314,22,181050122
5417,1987568,1912643,1,2,5,1,3,1,3,3,1,1,150,1,1,1,3,1,3,0,21314,22,181050122
5418,1987569,1912644,1,3,5,3,10,1,6,3,1,1,200,1,5,1,1,1,3,29,21314,22,181050122
5419,1987570,1912645,1,2,5,3,10,1,6,3,1,1,300,1,3,1,1,1,3,0,21314,22,181050122
5420,1987571,1912646,1,2,5,1,2,2,7,3,1,1,350,1,3,1,1,1,3,0,21314,22,181050122
5421,1987572,1912647,1,1,5,3,10,2,2,3,1,1,200,1,4,1,1,1,2,0,21314,22,181050122
5422,1987573,1912648,1,3,2,3,10,2,4,3,1,1,133,2,3,1,4,1,4,0,21314,22,181050122
5423,1987574,1912649,1,3,2,3,10,2,1,3,1,1,33,2,4,1,4,1,1,0,21314,22,181050122
5424,1987575,1912650,1,2,5,3,10,2,3,3,1,1,150,1,4,1,3,1,2,25,21314,22,181050122
5425,1987576,1912651,1,3,2,3,10,2,5,3,1,1,166,1,6,1,3,1,3,0,21314,22,181050122
5426,1987577,1912652,1,2,2,1,2,2,6,3,1,1,300,2,6,1,3,1,4,13,21314,22,181050122
5427,1987578,1912653,1,2,5,3,10,2,1,3,1,1,50,1,1,1,1,1,1,0,21314,22,181050122
5428,1987579,1912654,1,4,2,3,10,3,1,3,1,1,25,1,1,1,1,1,1,0,21314,22,181050122
5429,1987580,1912655,1,9,3,3,10,2,4,3,1,1,9999,1,4,1,3,1,3,0,21314,22,181050122
5430,1987581,1912656,1,2,5,3,10,2,2,3,1,1,100,1,4,1,3,1,2,0,21314,22,181050122
5431,1987582,1912657,1,3,2,3,10,2,4,3,1,1,133,1,2,1,4,1,3,31,21314,22,181050122
5432,1987583,1912658,1,2,2,3,10,2,4,3,1,1,200,1,3,1,1,1,4,0,21314,22,181050122
5433,1987584,1912659,1,2,2,3,10,9,1,3,1,1,50,2,4,1,3,1,1,0,21314,22,181050122
5434,1987585,1912660,1,3,2,3,10,2,6,3,1,1,200,1,5,1,3,1,3,28,21314,22,181050122
5435,1987586,1912661,1,3,2,3,10,2,4,3,1,1,133,1,5,1,4,1,2,30,21314,22,181050122
5436,1987587,1912662,1,1,2,3,10,2,5,3,1,1,500,1,3,1,6,1,3,29,21314,22,181050122
5437,1987588,1912663,1,1,5,3,10,2,1,3,1,1,100,1,1,1,3,1,1,0,21314,22,181050122
5438,1987589,1912664,1,4,2,3,10,1,6,3,1,1,150,2,5,1,3,1,3,1,21314,22,181050122
5439,1987590,1912665,1,2,5,3,10,2,3,3,1,1,150,1,5,1,4,1,2,25,21314,22,181050122
5440,1987591,1912666,1,1,5,3,10,2,1,3,1,1,100,1,1,1,3,1,1,0,21314,22,181050122
5441,1987592,1912667,1,1,5,3,10,2,1,3,1,1,100,2,1,1,3,1,1,0,21314,22,181050122
5442,1987593,1912668,1,1,5,3,10,2,1,3,1,1,100,1,1,1,1,1,1,0,21314,22,181050122
5443,1987594,1912669,1,2,2,3,10,1,2,3,1,1,100,2,1,1,4,1,2,0,21314,22,181050122
5444,1987595,1912670,1,2,2,3,10,1,6,3,1,1,300,2,3,1,3,1,3,29,21314,22,181050122
5445,1987596,1912671,1,5,2,3,10,1,3,3,1,1,60,2,5,1,3,1,4,25,21314,22,181050122
5446,1987597,1912672,1,4,2,1,2,1,6,3,1,1,150,1,2,1,4,1,3,25,21314,22,181050122
5447,1987598,1912673,1,4,2,1,2,1,4,3,1,1,100,2,5,1,3,1,3,25,21314,22,181050122
5448,1987599,1912674,1,1,2,3,10,5,6,3,1,1,600,1,3,2,4,1,3,0,21314,22,181050122
5449,1987600,1912675,1,7,2,1,2,1,2,3,1,1,28,2,4,1,3,1,4,0,21314,22,181050122
5450,1987601,1912676,1,2,2,1,2,1,2,3,1,1,100,1,1,2,3,1,2,0,21314,22,181050122
5451,1987602,1912677,1,2,5,3,10,2,10,3,1,1,500,1,3,1,4,1,3,0,21314,22,181050122
5452,1987603,1912678,1,1,2,3,10,5,3,3,1,1,300,1,2,1,5,1,3,0,21314,22,181050122
5453,1987604,1912679,1,2,5,3,10,2,4,3,1,1,200,1,2,1,3,1,3,0,21314,22,181050122
5454,1987605,1912680,1,2,5,3,10,2,3,3,1,1,150,1,4,1,3,1,3,0,21314,22,181050122
5455,1987606,1912681,1,1,3,3,10,2,1,3,1,1,100,1,1,1,5,1,1,0,21314,22,181050122
5456,1987607,1912682,1,2,5,1,3,2,6,3,1,1,300,1,3,1,1,1,3,0,21314,22,181050122
5457,1987608,1912683,1,1,5,3,10,5,3,3,1,1,300,1,2,1,3,1,3,0,21314,22,181050122
5458,1987609,1912684,1,2,2,3,10,2,8,3,1,1,400,2,3,1,4,1,4,25,21314,22,181050122
5459,1987610,1912685,1,1,2,1,2,1,2,3,1,1,200,2,2,1,5,1,4,0,21314,22,181050122
5460,1987611,1912686,1,1,5,3,10,2,9,3,1,1,900,1,3,1,3,1,3,0,21314,22,181050122
5461,1987612,1912687,1,1,5,3,10,2,1,3,1,1,100,1,1,1,3,1,1,0,21314,22,181050122
5462,1987613,1912688,1,1,5,3,10,2,9,3,1,1,900,1,3,1,3,1,3,0,21314,22,181050122
5463,1987614,1912689,1,2,5,3,10,2,1,3,1,1,50,1,4,1,4,1,1,0,21314,22,181050122
5464,1987615,1912690,1,1,2,3,10,5,7,3,1,1,700,1,3,1,4,1,3,0,21314,22,181050122
5465,1987616,1912691,1,2,5,3,10,2,11,3,1,1,550,2,3,1,5,2,4,18,21314,22,181050122
5466,1987617,1912691,2,9,5,8,10,8,9,3,1,1,9999,2,6,1,5,2,5,29,21314,22,181050122
5467,1987618,1912692,1,2,2,3,10,5,3,3,1,1,150,1,2,2,3,1,3,0,21314,22,181050122
5468,1987619,1912693,1,3,5,3,10,2,2,3,1,1,66,1,1,1,4,1,2,0,21314,22,181050122
5469,1987620,1912694,1,1,5,3,10,6,2,3,1,1,200,1,4,1,3,1,2,0,21314,22,181050122
5470,1987621,1912695,1,3,5,2,3,2,7,3,1,1,233,1,3,1,3,1,3,25,21314,22,181050122
5471,1987622,1912696,1,1,5,3,10,3,1,3,1,1,100,2,4,1,3,1,1,0,21314,22,181050122
5472,1987623,1912697,1,2,5,3,10,2,4,3,1,1,200,1,4,1,1,1,4,25,21314,22,181050122
5473,1987624,1912698,1,1,5,3,10,2,6,3,1,1,600,1,3,1,3,1,3,0,21314,22,181050122
5474,1987625,1912699,1,2,2,3,10,6,10,3,1,1,500,1,3,1,4,1,3,29,21314,22,181050122
5475,1987626,1912700,1,4,2,1,2,6,3,3,1,1,75,1,2,1,5,1,3,0,21314,22,181050122
5476,1987627,1912701,1,1,2,2,2,3,4,3,1,1,400,2,2,1,4,2,3,0,21314,22,181050122
5477,1987628,1912701,2,3,2,2,2,1,6,3,1,1,200,1,3,1,4,2,3,0,21314,22,181050122
