,HOGAR_REF_ID,VIVIENDA_REF_ID,NHOG,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H19A,H19B,H19C,H19D,PROP,INDHAC,TOTPERS,ALGUNBI,RADIO_REF_ID,RC10
6815,7276652,8372491,1,2,4,1,2,4,1,1,3,1,4,3,3,1,2,1,2,1,3,4,0,29508,181051602
6816,7276653,8372493,1,2,4,1,2,4,1,1,2,1,6,1,3,1,2,1,2,5,2,2,0,29508,181051602
6817,7276654,8372494,1,3,4,1,2,6,2,0,0,0,6,1,1,2,2,2,2,5,6,8,1,29508,181051602
6818,7276655,8372495,1,2,4,1,2,4,1,1,3,2,6,2,3,1,2,1,2,1,2,2,0,29508,181051602
6819,7276656,8372497,1,3,4,1,2,4,2,0,0,0,6,2,2,2,2,1,2,1,4,3,1,29508,181051602
6820,7276657,8372498,1,3,4,1,2,3,1,2,2,1,6,3,3,1,2,1,2,1,3,4,0,29508,181051602
6821,7276658,8372502,1,3,6,1,2,4,2,0,0,0,6,2,2,2,2,2,2,1,4,3,1,29508,181051602
6822,7276659,8372503,1,1,4,1,1,4,1,1,3,1,4,1,1,1,2,1,2,5,5,3,0,29508,181051602
6823,7276660,8372505,1,3,4,1,3,3,1,2,4,1,6,3,3,1,2,1,2,1,3,3,0,29509,181051603
6824,7276661,8372507,1,3,4,1,2,3,1,2,3,1,6,2,2,1,2,1,2,1,4,3,0,29509,181051603
6825,7276662,8372508,1,1,4,2,2,3,1,1,3,1,6,3,3,1,2,1,2,5,5,8,1,29509,181051603
6826,7276663,8372509,1,2,4,1,2,2,1,2,3,1,6,3,3,1,2,1,2,1,2,2,0,29509,181051603
6827,7276664,8372510,1,3,7,2,2,2,1,2,3,1,6,2,2,1,2,1,2,1,4,3,0,29509,181051603
6828,7276665,8372511,1,3,4,1,2,3,1,2,3,1,6,2,2,1,2,1,2,4,4,3,0,29509,181051603
6829,7276666,8372512,1,3,4,1,3,5,1,2,4,1,4,1,1,1,2,1,2,2,6,4,1,29509,181051603
6830,7276667,8372513,1,3,4,1,3,4,1,2,4,1,4,2,2,1,2,2,2,6,1,1,0,29509,181051603
6831,7276668,8372514,1,3,4,1,3,6,1,2,3,1,6,2,2,1,2,1,2,1,4,3,0,29509,181051603
6832,7276669,8372515,1,1,4,1,1,2,1,1,2,1,4,1,3,1,1,1,2,5,3,4,0,29509,181051603
6833,7276670,8372516,1,2,4,2,2,1,1,2,2,1,6,1,1,1,2,2,2,1,5,2,0,29509,181051603
6834,7276671,8372517,1,3,5,1,2,1,1,2,4,1,6,2,2,1,2,1,2,1,4,3,0,29509,181051603
6835,7276672,8372518,1,3,4,1,3,5,2,0,0,0,6,1,1,1,2,2,2,1,5,2,1,29509,181051603
6836,7276673,8372519,1,3,4,1,3,5,1,2,3,1,6,4,4,1,2,2,2,1,1,2,0,29509,181051603
6837,7276674,8372520,1,2,4,1,1,2,1,1,3,1,6,4,4,1,2,1,2,1,2,3,0,29509,181051603
6838,7276675,8372521,1,3,7,2,3,6,2,0,0,0,6,1,1,2,2,2,2,1,3,1,1,29509,181051603
6839,7276676,8372522,1,3,4,1,3,6,2,0,0,0,6,4,4,1,2,2,2,1,2,3,1,29509,181051603
6840,7276677,8372523,1,3,7,2,2,3,2,0,0,0,6,1,1,1,2,2,2,1,5,2,1,29509,181051603
6841,7276678,8372524,1,2,7,2,3,3,1,2,3,1,6,2,2,1,2,1,2,5,4,3,0,29509,181051603
6842,7276679,8372525,1,3,7,2,2,3,1,2,3,1,6,3,3,1,2,1,2,1,3,4,0,29509,181051603
6843,7276680,8372526,1,1,4,1,1,2,1,1,2,1,6,3,4,1,2,1,2,1,3,4,0,29510,181051604
6844,7276681,8372527,1,3,7,2,3,6,1,2,3,1,6,2,2,1,2,1,2,1,1,1,0,29510,181051604
6845,7276682,8372528,1,3,4,2,3,4,1,2,4,1,6,2,2,2,2,1,2,1,3,2,0,29510,181051604
6846,7276683,8372529,1,2,4,2,2,3,1,1,2,1,6,3,3,1,2,1,2,1,2,2,0,29510,181051604
6847,7276684,8372530,1,2,4,1,2,4,1,1,3,2,6,2,3,1,2,1,2,1,2,2,0,29510,181051604
6848,7276685,8372531,1,3,7,2,3,6,2,0,0,0,6,2,2,2,2,2,2,4,3,2,1,29510,181051604
6849,7276686,8372532,1,3,6,1,3,6,1,2,4,1,6,1,2,2,2,1,2,4,3,2,0,29510,181051604
6850,7276687,8372533,1,3,4,1,1,3,1,1,3,1,6,2,5,1,2,1,2,4,2,4,0,29510,181051604
6851,7276688,8372534,1,3,6,2,3,4,2,0,0,0,6,2,2,1,2,2,2,4,4,3,1,29510,181051604
6852,7276689,8372535,1,2,4,1,1,2,1,1,4,1,6,3,4,1,2,1,2,2,2,3,0,29510,181051604
6853,7276690,8372536,1,2,8,1,1,2,1,1,2,1,6,4,5,1,2,1,2,1,1,2,0,29510,181051604
6854,7276691,8372537,1,2,4,2,1,2,1,2,4,1,6,2,3,1,2,2,2,4,3,4,0,29510,181051604
6855,7276692,8372538,1,2,4,1,1,2,1,1,2,1,6,3,4,1,2,1,2,1,1,2,0,29510,181051604
6856,7276693,8372539,1,2,4,2,3,2,1,2,3,1,6,2,3,1,2,2,2,4,2,2,0,29510,181051604
6857,7276694,8372540,1,2,4,1,1,3,1,1,2,1,4,4,7,1,2,1,2,4,1,1,0,29510,181051604
6858,7276695,8372541,1,3,4,2,1,3,1,1,3,1,6,2,5,1,2,1,2,4,2,4,1,29510,181051604
6859,7276696,8372542,1,2,4,2,1,3,1,1,3,1,6,3,5,1,2,1,2,4,1,2,0,29510,181051604
6860,7276697,8372543,1,2,4,1,2,2,1,1,3,1,4,7,10,1,1,1,2,4,1,1,0,29510,181051604
6861,7276698,8372548,1,3,4,2,2,2,1,1,2,1,6,1,1,1,2,1,2,5,3,1,0,29511,181051605
6862,7276699,8372549,1,2,4,2,1,2,1,1,1,1,4,5,5,1,2,1,2,5,5,8,0,29511,181051605
6863,7276700,8372550,1,1,4,1,1,2,1,1,2,1,4,2,2,1,2,1,2,5,4,3,0,29511,181051605
6864,7276701,8372551,1,2,4,1,2,6,1,2,2,1,6,2,2,1,2,2,2,1,6,7,1,29511,181051605
